,Galaxy ID,meas,H (Mpc),D (Mpc),P (Mpc),Q (Mpc),M (Mpc),Dmin (Mpc),Dmax (Mpc)
939,OGLE-SMC-RRLYR-0139,2,0.0023814558794248877,0.06353736891428025,0.0016857861598236186,0.006430990543152147,0.003305036729759544,0.06109473964215863,0.06584310762087602
940,OGLE-SMC-RRLYR-0142,2,0.0023553572991354466,0.062376183344146414,0.0014893513700894383,0.0055326947818856035,0.0030260547666881685,0.05995777711952542,0.06476647764889325
941,OGLE-SMC-RRLYR-0143,2,0.0013265808878285788,0.06270598558777049,0.001639036776789469,0.00276915063604476,0.002010787931039562,0.06150497442095369,0.06407832847787232
942,OGLE-SMC-RRLYR-0145,2,0.0008277636650193308,0.058346939687251416,0.0014434347923765927,0.0014434347923765927,0.001503566603811174,0.05750977488370892,0.05917234286417027
943,OGLE-SMC-RRLYR-0147,2,0.0013119156143878209,0.0647599718023821,0.0019468829084818245,0.0022162489232737566,0.0021752123435596514,0.06359785406207365,0.06601706539133884
944,OGLE-SMC-RRLYR-0150,2,0.0015118262142330642,0.06582904553929647,0.002986045235243153,0.0034469925194340924,0.0029624637869336513,0.06419610507275826,0.06751620009147064
945,OGLE-SMC-RRLYR-0154,2,0.0014427280875952055,0.06877981463632558,0.0018074302835491417,0.0026251884509083823,0.0021157549988179017,0.06758454394527656,0.07017734079747967
946,OGLE-SMC-RRLYR-0155,2,0.0012102618477504456,0.061771223436096055,0.0016201480607754518,0.0020944654012315534,0.0018847670915617563,0.060745088516775916,0.06294048851146217
947,OGLE-SMC-RRLYR-0158,2,0.001001957796368615,0.05999557821183344,0.0015152266435914945,0.0017115100804968976,0.001649019919141003,0.05904208661813795,0.060872826864704736
948,OGLE-SMC-RRLYR-0163,2,0.0011136842853743329,0.06145363677159647,0.0015904766884258937,0.0016013333106257713,0.0017647898833125437,0.060557261041286704,0.06241179695732282
949,OGLE-SMC-RRLYR-0171,2,0.000923027769039687,0.06598944389004041,0.0015946700251130096,0.0017680708303098546,0.0016719301162214798,0.06504885653758909,0.06688453691905391
950,OGLE-SMC-RRLYR-0172,2,0.0011561096347061102,0.062028086051801934,0.001594973458144123,0.0023132329985604046,0.0018231891871693696,0.060995544197482016,0.06322313654310706
951,OGLE-SMC-RRLYR-0173,2,0.0009837616552690815,0.06135730649584902,0.0015554530565206409,0.0016081951818219136,0.0016395740611298462,0.06045628962442078,0.062208794210761344
952,OGLE-SMC-RRLYR-0175,2,0.0012320522085219126,0.05985276670162297,0.0015079321539134072,0.0023997294313582497,0.001856043062053366,0.05854817968019116,0.06090839246384964
953,OGLE-SMC-RRLYR-0176,2,0.0013364650156527896,0.061597623062930505,0.0016306680816957754,0.002304338301042845,0.001979945761633542,0.06048793172528939,0.06290214624240972
954,OGLE-SMC-RRLYR-0178,2,0.001179622258921414,0.059538990603893144,0.0015676594484955336,0.0017926871641321311,0.0018042082997640173,0.05861441343658258,0.06061119975849251
955,OGLE-SMC-RRLYR-0181,2,0.0019035388491217564,0.0666709256847366,0.0017889296525794506,0.003818819324620669,0.0025398605349296814,0.06487018363956805,0.06861783313438063
956,OGLE-SMC-RRLYR-0182,2,0.0012721346891096182,0.06271383928870967,0.0019458045859945493,0.0034133501372096637,0.002200673994025419,0.061244061374220476,0.06396972158427341
957,OGLE-SMC-RRLYR-0183,2,0.001822996175851813,0.063356008417289,0.001712274663557924,0.003513757460788525,0.0024119495644908673,0.06162232512797411,0.06523372842921334
958,OGLE-SMC-RRLYR-0184,2,0.002233820087387223,0.058159635665816646,0.0015814027642057514,0.004497758222196518,0.0027614506761015948,0.055911732248599584,0.06038481946608395
959,OGLE-SMC-RRLYR-0188,2,0.0010165817328645352,0.058457094595802096,0.0014703090581351672,0.0019970389016313256,0.0016717599966006346,0.05741847151376329,0.059322387610183526
960,OGLE-SMC-RRLYR-0189,2,0.0009424034370525896,0.057571272955592494,0.001458333689350488,0.0015077827021974858,0.0015699084335209991,0.05666123328748494,0.058384569065564385
961,OGLE-SMC-RRLYR-0190,2,0.0015709917852559866,0.06219331837730072,0.001634877625097279,0.003448109954676493,0.0022347222859849937,0.060698688680575125,0.06383487966105178
962,OGLE-SMC-RRLYR-0191,2,0.0009835061281714824,0.062386636677461714,0.0015782016750479945,0.0019250210778357184,0.0016908527888812896,0.06147661420098253,0.06336539879298816
963,OGLE-SMC-RRLYR-0192,2,0.0011083526349871717,0.06451005608189873,0.0016259166857552575,0.002069894535409406,0.0018167891762496874,0.06341073078909572,0.06549598592117403
964,OGLE-SMC-RRLYR-0194,2,0.0010007991333256705,0.056779199891690495,0.0015677027967432992,0.0023911578638415726,0.0017186022390293801,0.055709795756946213,0.05775745022180595
965,OGLE-SMC-RRLYR-0195,2,0.0015476603509464912,0.06010060114637772,0.0016041976588540112,0.00296334332635287,0.0021638040152123102,0.05870803724414931,0.06168166815252134
966,OGLE-SMC-RRLYR-0196,2,0.000944996262564111,0.059959814882772466,0.0015297326258989297,0.001581602625764487,0.00161500249932714,0.05912203922758854,0.06086250992389662
967,OGLE-SMC-RRLYR-0197,2,0.0024001233773339537,0.06703536156819184,0.0018417072550023284,0.004464601644875589,0.002925818872021526,0.06465581566557094,0.0695387643493521
968,OGLE-SMC-RRLYR-0198,2,0.0010600729925918859,0.061185798405279344,0.001538502789346333,0.001958611129512408,0.0017057886188057455,0.060143355552088586,0.06208867970911393
969,OGLE-SMC-RRLYR-0199,2,0.0013032236234960545,0.06561991031727837,0.0016961611396565585,0.001939634469897276,0.00199627320112873,0.06444933341261788,0.06659394894536677
970,OGLE-SMC-RRLYR-0200,2,0.0020818153304146855,0.057201773241464124,0.0015533310802984734,0.004257025398199171,0.002615863513747598,0.055101982853325314,0.05941720683640809
971,OGLE-SMC-RRLYR-0201,2,0.0010872406791455286,0.05937642100768378,0.001544498824211703,0.0015862495596697566,0.001695057282736092,0.058533306372217264,0.06034965606265463
972,OGLE-SMC-RRLYR-0205,2,0.0012533218381734895,0.0611451298876293,0.0016099596044836975,0.002478429677265555,0.0019412112502508463,0.06010816056673899,0.06245444321137031
973,OGLE-SMC-RRLYR-0206,2,0.0011733536665691718,0.0558991291370054,0.00130606585157104,0.0031913441099411786,0.001784487185461283,0.054597875626043714,0.057059017900216585
974,OGLE-SMC-RRLYR-0207,2,0.0012080286576688687,0.057268441777688216,0.001650409008062758,0.002588488573793748,0.001935999124375867,0.05601101435280844,0.05838429337091336
975,OGLE-SMC-RRLYR-0209,2,0.001081167635925829,0.0588994799619901,0.0015250382366521584,0.0015250382366521584,0.0017302472822966811,0.057978418910808,0.05983336905198134
976,OGLE-SMC-RRLYR-0212,2,0.0011100377041335123,0.0597329816478161,0.0015487025332794235,0.0019291911754033715,0.0017661710866446955,0.05880815399753021,0.06081326223662991
977,OGLE-SMC-RRLYR-0214,2,0.001189513212770891,0.06687159799440844,0.0017250258002278257,0.001840151440337465,0.001903063445699274,0.0659055983786509,0.0679484643069896
978,OGLE-SMC-RRLYR-0217,2,0.0012279081953443093,0.06511928366675059,0.0019380698182729884,0.0019834109162982973,0.0020668421966255845,0.06403229313976898,0.06620682493727079
979,OGLE-SMC-RRLYR-0219,2,0.0011029395333311987,0.05445599263776267,0.001435589211356886,0.0017245465704936627,0.0016327085805449932,0.05361709867931626,0.055425913741599046
980,OGLE-SMC-RRLYR-0220,2,0.0019458249902864772,0.06027676249609879,0.0016156572205327621,0.004112617944787953,0.0025696260075919416,0.05834045054839176,0.062314387044325445
981,OGLE-SMC-RRLYR-0223,2,0.001228238736294974,0.05963013218417417,0.001566973148927965,0.002275938303618379,0.0018581494248894378,0.058592054153365256,0.06084606528464831
982,OGLE-SMC-RRLYR-0225,2,0.002065647654168317,0.05719309046387492,0.0015403148408010383,0.004423299185388858,0.0026948126473075717,0.055111155400632564,0.05935608734133761
983,OGLE-SMC-RRLYR-0234,2,0.0012561956467484051,0.06408333063029724,0.001679995544600979,0.002301478825038819,0.0019255322767641409,0.06301838416734121,0.0653202812523128
984,OGLE-SMC-RRLYR-0235,2,0.0012270879043991335,0.06526404556620682,0.0016944315606343232,0.0017858128864307594,0.0018935621820147062,0.06421067917679868,0.06621886049815719
985,OGLE-SMC-RRLYR-0237,2,0.0014375926739358456,0.06128698485476689,0.0016220911441258597,0.0029533948020022747,0.002049181480620555,0.059962530430672366,0.06276774913185389
986,OGLE-SMC-RRLYR-0238,2,0.0010984433196573008,0.059580840729924894,0.0015425664122072473,0.0018141668133107517,0.0017411339594374622,0.0586819717813034,0.060655004127124046
987,OGLE-SMC-RRLYR-0240,2,0.0016725875351292308,0.05617131722096968,0.0013520637504161961,0.004061195807441037,0.002280315677395749,0.05439861662341905,0.05781538021722886
988,OGLE-SMC-RRLYR-0243,2,0.0011468791595594812,0.06638357780949312,0.0016932716198867928,0.0018895050468716594,0.0018814010986409303,0.06532905544591988,0.06734883592323115
989,OGLE-SMC-RRLYR-0244,2,0.0012049029637770455,0.0592016088243126,0.0015580214427632767,0.0015922677633361476,0.0017554098669599115,0.058313269327730115,0.06012730747637983
990,OGLE-SMC-RRLYR-0248,2,0.0013793658626121141,0.06475542489872543,0.001720178164303913,0.002137763097403375,0.002024599612599908,0.0636886090174023,0.065999275753925
991,OGLE-SMC-RRLYR-0249,2,0.0009174861136185355,0.05493945021303809,0.001590537668478316,0.001641652265666863,0.0016286709386688963,0.05404673405164482,0.05589986648996815
992,OGLE-SMC-RRLYR-0250,2,0.0012055238946726931,0.060499273820399116,0.0016922285779484116,0.0030366821337383695,0.0019839451816488435,0.059178987882699256,0.0616800490122397
993,OGLE-SMC-RRLYR-0252,2,0.0010269095485543839,0.0576945330803808,0.001482735908155587,0.0020139175998738516,0.0016611750144540746,0.05679519943462615,0.05871602362906813
994,OGLE-SMC-RRLYR-0255,2,0.002096885403419701,0.06304200480927506,0.0016908405340912201,0.004486656075225482,0.0026874012006350093,0.06093502720639331,0.06523531422108128
995,OGLE-SMC-RRLYR-0257,2,0.0012605661687252177,0.06731246127548624,0.0017308802961739772,0.0019111756669000532,0.001948213428590585,0.066165494157208,0.06825473963592212
996,OGLE-SMC-RRLYR-0258,2,0.001505298522669307,0.0651876778509195,0.0017231450174474167,0.002970915266471429,0.0022114798954165783,0.06386084829815022,0.0667156711639346
997,OGLE-SMC-RRLYR-0259,2,0.0013677113904863745,0.05962488313578688,0.0015632807290494757,0.002962009970228954,0.0020243594068879395,0.05836476175702033,0.06106549297525213
998,OGLE-SMC-RRLYR-0260,2,0.0013212786701418955,0.06021409928760494,0.0015869688562061709,0.0025870679685916706,0.0019506778129086706,0.059035715306765615,0.06154818640526847
999,OGLE-SMC-RRLYR-0261,2,0.0011431404385909135,0.06074394718223288,0.0015764933628506675,0.0020860753584194683,0.0017839382052393011,0.05977898539183851,0.06182975159080708
1000,OGLE-SMC-RRLYR-0263,2,0.001451477003282602,0.06076056545993569,0.0016247009353379893,0.0024876736349891096,0.0020252701563960034,0.05957276131634216,0.062160640763164646
1001,OGLE-SMC-RRLYR-0264,2,0.0010799063853781372,0.058981550336542406,0.0014981462641542073,0.0019824035283657025,0.0017544985430425768,0.057882037393663356,0.059922237481048954
1002,OGLE-SMC-RRLYR-0265,2,0.0014132613927496113,0.061754788945325274,0.0016305038499310534,0.002811190428404278,0.0020161727083902914,0.06056019872325492,0.06318386697184752
1003,OGLE-SMC-RRLYR-0268,2,0.0012496480823811398,0.0650410310546313,0.0018999578173382143,0.0028954565349104634,0.0021269707007970902,0.06384589184530885,0.06640404151238197
1004,OGLE-SMC-RRLYR-0269,2,0.0023425499980047697,0.06278170357466896,0.0017154316968927099,0.004498808430203005,0.002867630591528941,0.060485501129979795,0.0651938150414285
1005,OGLE-SMC-RRLYR-0270,2,0.0011545539334225777,0.05984187948499592,0.0017058622513558518,0.0025996629810787707,0.0019309164459164459,0.05858234402087802,0.06094850942987482
1006,OGLE-SMC-RRLYR-0272,2,0.001104699028835299,0.058683681656753105,0.0017292944897956543,0.0021359044330904542,0.0018586099332592093,0.05768229983553251,0.059803015002444615
1007,OGLE-SMC-RRLYR-0274,2,0.0011652049378692336,0.05988953677405206,0.0015139305045787802,0.002266541206827161,0.001837610028207022,0.058695343107353457,0.06091708466971481
1008,OGLE-SMC-RRLYR-0278,2,0.001100236375689594,0.06002561882660247,0.001553390814307125,0.001553390814307125,0.001719829112139465,0.059142497723384785,0.06093925557328557
1009,OGLE-SMC-RRLYR-0281,2,0.0020077888746950394,0.06350410220601532,0.001683084574839656,0.004494267029156398,0.002695894914596767,0.06145289462286799,0.06558258002174042
1010,OGLE-SMC-RRLYR-0283,2,0.0010077805747120674,0.051668855517024895,0.001331812588385918,0.0020617524480614335,0.001551118274104654,0.0507756202084351,0.05269205463084218
1011,OGLE-SMC-RRLYR-0284,2,0.0018609580437096446,0.05846184703696949,0.0016849551805166228,0.004034659505206398,0.0025052926755555274,0.05650783246351048,0.060305129620743705
1012,OGLE-SMC-RRLYR-0286,2,0.001064429915534971,0.06202940087097963,0.0015156438767004263,0.0023588708379069794,0.001729453047636587,0.06088589505241963,0.06305356831469071
1013,OGLE-SMC-RRLYR-0289,2,0.0012152026652319672,0.06066078505239226,0.0015817593945256533,0.0023680894440896807,0.0019114332076949905,0.05956639078252087,0.061921224844076174
1014,OGLE-SMC-RRLYR-0290,2,0.0014946275064938363,0.05973413085280184,0.0016128899426027775,0.0019993900735455366,0.0020068912361487492,0.058683454289459015,0.06104144019959986
1015,OGLE-SMC-RRLYR-0294,2,0.0010906943818981508,0.06144424833382366,0.0015599434017268075,0.0023392808933083414,0.0017768546383295396,0.060439374120943946,0.06260133072238919
1016,OGLE-SMC-RRLYR-0298,2,0.0010425709333291015,0.062143409098175846,0.0015910524434314252,0.0019033100652192693,0.0017528609908747568,0.061223717108717775,0.06321445485299476
1017,OGLE-SMC-RRLYR-0301,2,0.0010498688617613097,0.0654953799998535,0.0016696118918877653,0.0017262249019926262,0.0017934577027781998,0.06455984890505699,0.06648686516307717
1018,OGLE-SMC-RRLYR-0303,2,0.0009050670608243599,0.057044924488843345,0.0014233885750431087,0.001630507065476362,0.001532713036569061,0.056171478130003484,0.05787403660893568
1019,OGLE-SMC-RRLYR-0305,2,0.0015254882390866751,0.05740922432447331,0.0015374988559062575,0.003132413562120435,0.0021201020007078986,0.055962108391106394,0.058998961354059104
1020,OGLE-SMC-RRLYR-0306,2,0.001149180066147319,0.0664015177589921,0.0016989277312252859,0.0017502276324329168,0.0018446804747003771,0.06536313075732234,0.06735591779257451
1021,OGLE-SMC-RRLYR-0309,2,0.0010280292517443777,0.05537823055771398,0.0014502428417992334,0.0029891619911827437,0.0016948561034853592,0.05422189624878454,0.05643550684419104
1022,OGLE-SMC-RRLYR-0310,2,0.000839808254656593,0.0598313138728802,0.0014825084221269465,0.0014988902279661428,0.0015368286579897066,0.05897848956787788,0.06069489925128855
1023,OGLE-SMC-RRLYR-0311,2,0.0010865603903737501,0.06458786051541865,0.001658147579015453,0.001658147579015453,0.0017716863391377847,0.06362252769103739,0.06550941061644208
1024,OGLE-SMC-RRLYR-0313,2,0.0009883664584578692,0.05957397178429193,0.0017216464004301583,0.0017356437560043193,0.0017708390421285404,0.058619949452530386,0.060560154589214564
1025,OGLE-SMC-RRLYR-0314,2,0.0010653392405512822,0.060480154048682525,0.0015614472172833546,0.0015721056837962372,0.00171414355252924,0.059551454953287536,0.06135538468390961
1026,OGLE-SMC-RRLYR-0317,2,0.0014422941187725064,0.06189020095359137,0.0021302691303139863,0.003951309420076777,0.00242472416908573,0.060261918470401014,0.06334622704198373
1027,OGLE-SMC-RRLYR-0318,2,0.0018488849809587718,0.05989011093996619,0.0018419619767662946,0.004229374676562805,0.0026609014800233854,0.058083926213553495,0.061878587433019
1028,OGLE-SMC-RRLYR-0319,2,0.001290345882250489,0.06353663473720962,0.0016702190411087775,0.0016794724030040255,0.0019225704723601848,0.06255325802285393,0.06452791994049674
1029,OGLE-SMC-RRLYR-0324,2,0.0014184131039858112,0.05718459247959833,0.0015257360810047816,0.0026776559550752716,0.002005039498399954,0.05593739482074047,0.05867377231291274
1030,OGLE-SMC-RRLYR-0325,2,0.0016407824944270123,0.0588500103025033,0.0015670720037998414,0.003489649487371015,0.0022256520603944154,0.057324921275344255,0.060574366604217236
1031,OGLE-SMC-RRLYR-0327,2,0.0010958892319510923,0.0623903206666607,0.0015885558619601271,0.0018682536473322256,0.0017558647633352557,0.06132788718823204,0.06327207325062084
1032,OGLE-SMC-RRLYR-0328,2,0.0013229747691468692,0.05741442248015197,0.0015272934653102214,0.0024096561461088933,0.0018840721451041827,0.05628605880768628,0.05873709632511207
1033,OGLE-SMC-RRLYR-0329,2,0.001589206917366446,0.0629475220987961,0.0016806582692124306,0.002949543291943017,0.0022127133995546683,0.06154858003137783,0.06454235416179244
1034,OGLE-SMC-RRLYR-0330,2,0.0011854881803707758,0.06767922190294462,0.001742093486685292,0.0017946967976554171,0.00192960058064451,0.066649533284036,0.06870526362938544
1035,OGLE-SMC-RRLYR-0337,2,0.0012522253637567737,0.06690765117079327,0.00172194969063365,0.001825012968390833,0.0019044373736526795,0.06578205615558368,0.06787763355934873
